,day,daily-case,daily-death,daily-vaccin
103,2021-04-14,22.192290725424698,0.0,1597.2025182482048
104,2021-04-15,23.064096908474898,0.0,1978.4008394160683
105,2021-04-16,16.021365636158297,0.0,2003.1336131386895
106,2021-04-17,9.340455212052765,0.0,4939.711204379563
107,2021-04-18,6.446818404017589,0.0,6002.570401459855
108,2021-04-19,7.482272801339196,0.0,11249.856800486617
109,2021-04-20,7.494090933779732,0.0,13096.61893349554
110,2021-04-21,8.164696977926576,0.0,11592.539644498514
111,2021-04-22,11.721565659308858,0.0,26244.17988149951
112,2021-04-23,10.240521886436285,0.0,32202.05996049984
113,2021-04-24,8.080173962145428,0.0,21932.353320166614
114,2021-04-25,9.36005798738181,0.0,27565.451106722205
115,2021-04-26,7.786685995793936,0.0,45575.1503689074
116,2021-04-27,6.928895331931312,0.0,70492.38345630247
117,2021-04-28,26.64296511064377,0.0,86045.12781876749
118,2021-04-29,37.214321703547924,0.0,59889.709272922504
119,2021-04-30,24.40477390118264,0.0,24238.90309097417
120,2021-05-01,21.46825796706088,0.0,8079.634363658057
121,2021-05-02,22.489419322353626,0.0,2693.2114545526856
122,2021-05-03,20.49647310745121,0.0,897.7371515175619
123,2021-05-04,23.16549103581707,0.0,299.24571717252064
124,2021-05-05,52.38849701193902,0.0,99.74857239084021
125,2021-05-06,73.79616567064635,0.0,33.24952413028007
126,2021-05-07,94.59872189021546,0.0,11.083174710093358
127,2021-05-08,132.5329072967385,0.0,3.694391570031119
128,2021-05-09,165.84430243224617,0.0,1.2314638566770397
129,2021-05-10,162.6147674774154,0.0,0.4104879522256799
130,2021-05-11,135.87158915913847,0.0,0.13682931740855997
131,2021-05-12,130.95719638637948,0.0,5717.378943105803
132,2021-05-13,142.31906546212647,0.3333333333333333,11128.126314368601
133,2021-05-14,191.10635515404215,0.4444444444444444,9659.375438122866
134,2021-05-15,251.70211838468072,0.48148148148148145,6400.125146040955
135,2021-05-16,279.9007061282269,0.49382716049382713,2868.7083820136518
136,2021-05-17,268.9669020427423,0.1646090534979424,956.2361273378839
137,2021-05-18,261.3223006809141,0.7215363511659808,318.74537577929465
138,2021-05-19,242.1074335603047,1.57384545038866,106.24845859309822
139,2021-05-20,213.70247785343489,1.19128181679622,35.416152864366076
140,2021-05-21,217.2341592844783,0.7304272722654067,11.805384288122026
141,2021-05-22,218.07805309482612,1.2434757574218023,3.935128096040675
142,2021-05-23,241.02601769827538,1.0811585858072674,1.3117093653468916
143,2021-05-24,370.67533923275846,0.6937195286024225,0.43723645511563053
144,2021-05-25,478.8917797442528,0.8979065095341409,0.1457454850385435
145,2021-05-26,443.63059324808427,0.9659688365113803,0.04858182834618117
146,2021-05-27,398.8768644160281,0.6553229455037934,0.016193942782060388
147,2021-05-28,412.29228813867604,0.2184409818345978,0.005397980927353462
148,2021-05-29,415.430762712892,0.0728136606115326,0.0017993269757844875
149,2021-05-30,380.143587570964,0.3576045535371775,0.0005997756585948292
150,2021-05-31,368.381195856988,0.7858681845123924,0.0001999252195316097
151,2021-06-01,376.7937319523293,0.5952893948374641,6.66417398438699e-05
152,2021-06-02,378.9312439841098,0.8650964649458214,15315.000022213913
